#                                                                                      --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                  accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#          ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Pcitr_chr4:281252-283513       -            754 14514at71240         -            689         0 1161.3  32.6   1   2  1.5e-128  2.8e-127  424.9   8.1     1   245     5   263     5   274 0.94 -
Pcitr_chr4:281252-283513       -            754 14514at71240         -            689         0 1161.3  32.6   2   2  1.1e-224    2e-223  742.7  16.5   237   689   276   754   268   754 0.96 -
Pcitr_chr9:30396717-30422501   -            567 14514at71240         -            689  2.8e-118  395.2  24.9   1   4   8.7e-14   1.6e-12   45.6   1.8   446   536     4    95     1    98 0.94 -
Pcitr_chr9:30396717-30422501   -            567 14514at71240         -            689  2.8e-118  395.2  24.9   2   4   1.5e-45   2.9e-44  150.5   1.8   366   545   106   289   105   293 0.95 -
Pcitr_chr9:30396717-30422501   -            567 14514at71240         -            689  2.8e-118  395.2  24.9   3   4   1.4e-43   2.6e-42  144.1   2.4   372   544   287   463   283   465 0.95 -
Pcitr_chr9:30396717-30422501   -            567 14514at71240         -            689  2.8e-118  395.2  24.9   4   4   1.3e-20   2.5e-19   68.1   0.3   442   543   465   567   462   567 0.95 -
Pcitr_chr8:28018805-28021681   -            868 14514at71240         -            689  6.7e-118  393.9  17.5   1   4   1.2e-24   2.3e-23   81.5   0.0   414   545   108   243    79   244 0.90 -
Pcitr_chr8:28018805-28021681   -            868 14514at71240         -            689  6.7e-118  393.9  17.5   2   4   3.5e-45   6.5e-44  149.4   2.3   310   544   245   491   243   504 0.92 -
Pcitr_chr8:28018805-28021681   -            868 14514at71240         -            689  6.7e-118  393.9  17.5   3   4   1.3e-33   2.5e-32  111.1   2.9   378   570   519   718   512   726 0.88 -
Pcitr_chr8:28018805-28021681   -            868 14514at71240         -            689  6.7e-118  393.9  17.5   4   4   1.4e-25   2.7e-24   84.6   0.4   337   545   580   793   579   808 0.93 -
Pcitr_Contig23:417666-416260   -            469 14514at71240         -            689  1.1e-117  393.2  11.9   1   4   7.2e-15   1.4e-13   49.2   0.0   448   544    19   117     8   121 0.88 -
Pcitr_Contig23:417666-416260   -            469 14514at71240         -            689  1.1e-117  393.2  11.9   2   4   3.1e-48   5.8e-47  159.5   1.5   334   544    75   291    74   292 0.95 -
Pcitr_Contig23:417666-416260   -            469 14514at71240         -            689  1.1e-117  393.2  11.9   3   4   8.4e-33   1.6e-31  108.4   0.5   401   544   179   326   173   328 0.95 -
Pcitr_Contig23:417666-416260   -            469 14514at71240         -            689  1.1e-117  393.2  11.9   4   4     2e-31   3.8e-30  103.9   0.1   407   573   290   465   290   468 0.91 -
Pcitr_chr11:22598450-22599715  -            422 14514at71240         -            689  1.3e-117  393.0   4.9   1   3     3e-61   5.7e-60  202.5   0.2   253   509     4   269     1   270 0.94 -
Pcitr_chr11:22598450-22599715  -            422 14514at71240         -            689  1.3e-117  393.0   4.9   2   3   4.5e-33   8.5e-32  109.3   0.2   410   544   201   339   200   341 0.96 -
Pcitr_chr11:22598450-22599715  -            422 14514at71240         -            689  1.3e-117  393.0   4.9   3   3   1.8e-29   3.5e-28   97.4   0.0   370   514   266   414   265   420 0.93 -
Pcitr_chr9:33634080-33632692   -            463 14514at71240         -            689  7.4e-117  390.5  20.5   1   4     3e-13   5.7e-12   43.8   0.9    84   173     3    92     1    93 0.96 -
Pcitr_chr9:33634080-33632692   -            463 14514at71240         -            689  7.4e-117  390.5  20.5   2   4   1.6e-22     3e-21   74.5   0.2   462   546    76   160    74   163 0.96 -
Pcitr_chr9:33634080-33632692   -            463 14514at71240         -            689  7.4e-117  390.5  20.5   3   4   1.3e-48   2.4e-47  160.7   0.9   378   547   163   336   161   340 0.95 -
Pcitr_chr9:33634080-33632692   -            463 14514at71240         -            689  7.4e-117  390.5  20.5   4   4   1.6e-44   3.1e-43  147.2   0.8   372   533   297   462   297   463 0.95 -
Pcitr_chr11:22603188-22604429  -            414 14514at71240         -            689  5.7e-116  387.6   4.7   1   3   2.2e-59   4.2e-58  196.3   0.2   260   509     3   261     1   262 0.94 -
Pcitr_chr11:22603188-22604429  -            414 14514at71240         -            689  5.7e-116  387.6   4.7   2   3   3.5e-33   6.6e-32  109.7   0.2   410   544   193   331   192   333 0.96 -
Pcitr_chr11:22603188-22604429  -            414 14514at71240         -            689  5.7e-116  387.6   4.7   3   3   1.8e-29   3.3e-28   97.5   0.0   370   514   258   406   257   412 0.93 -
Pcitr_Contig24:6775749-6773887 -            621 14514at71240         -            689  8.1e-116  387.0  13.4   1   5   7.8e-08   1.5e-06   25.9   0.0    91   198     2   114     1   115 0.79 -
Pcitr_Contig24:6775749-6773887 -            621 14514at71240         -            689  8.1e-116  387.0  13.4   2   5   5.8e-33   1.1e-31  109.0   0.1   407   543    79   219    73   222 0.93 -
Pcitr_Contig24:6775749-6773887 -            621 14514at71240         -            689  8.1e-116  387.0  13.4   3   5   1.3e-32   2.5e-31  107.8   0.2   401   545   213   361   212   365 0.92 -
Pcitr_Contig24:6775749-6773887 -            621 14514at71240         -            689  8.1e-116  387.0  13.4   4   5   8.7e-29   1.6e-27   95.2   1.0   377   510   365   502   361   505 0.92 -
Pcitr_Contig24:6775749-6773887 -            621 14514at71240         -            689  8.1e-116  387.0  13.4   5   5   2.9e-26   5.5e-25   86.8   0.0   241   379   469   609   467   617 0.95 -
Pcitr_chr10:24459175-24457109  -            689 14514at71240         -            689  2.2e-115  385.6   0.7   1   4     5e-26   9.4e-25   86.1   0.0     2   187     9   195     8   198 0.93 -
Pcitr_chr10:24459175-24457109  -            689 14514at71240         -            689  2.2e-115  385.6   0.7   2   4     1e-40   1.9e-39  134.6   0.1   326   541   197   419   194   424 0.92 -
Pcitr_chr10:24459175-24457109  -            689 14514at71240         -            689  2.2e-115  385.6   0.7   3   4   4.7e-35   8.9e-34  115.9   0.5   369   545   418   598   415   601 0.95 -
Pcitr_chr10:24459175-24457109  -            689 14514at71240         -            689  2.2e-115  385.6   0.7   4   4   4.9e-20   9.3e-19   66.2   0.0   410   526   564   684   561   689 0.55 -
Pcitr_chr4:29033517-29031997   -            507 14514at71240         -            689  7.3e-115  383.9  19.1   1   4   1.4e-25   2.6e-24   84.6   0.9   416   544     7   139     3   142 0.92 -
Pcitr_chr4:29033517-29031997   -            507 14514at71240         -            689  7.3e-115  383.9  19.1   2   4     2e-25   3.8e-24   84.1   0.2   443   544   142   244   139   249 0.94 -
Pcitr_chr4:29033517-29031997   -            507 14514at71240         -            689  7.3e-115  383.9  19.1   3   4   9.1e-38   1.7e-36  124.9   1.1   413   545   249   385   245   390 0.92 -
Pcitr_chr4:29033517-29031997   -            507 14514at71240         -            689  7.3e-115  383.9  19.1   4   4   6.6e-31   1.2e-29  102.2   0.3   414   527   390   507   387   507 0.93 -
Pcitr_chr9:30476133-30477494   -            454 14514at71240         -            689  8.1e-115  383.7  27.9   1   3     1e-46   1.9e-45  154.5   8.0   333   551     2   228     1   229 0.89 -
Pcitr_chr9:30476133-30477494   -            454 14514at71240         -            689  8.1e-115  383.7  27.9   2   3   5.6e-40     1e-38  132.2   4.6   416   546   194   328   194   331 0.92 -
Pcitr_chr9:30476133-30477494   -            454 14514at71240         -            689  8.1e-115  383.7  27.9   3   3   2.2e-37   4.2e-36  123.6   0.7   379   531   297   453   296   454 0.96 -
Pcitr_chr6:10323094-10324731   -            546 14514at71240         -            689  1.5e-114  382.8  22.0   1   4   1.1e-17   2.1e-16   58.5   0.4   446   545     1   101     1   104 0.90 -
Pcitr_chr6:10323094-10324731   -            546 14514at71240         -            689  1.5e-114  382.8  22.0   2   4   7.1e-49   1.3e-47  161.6   1.8   363   545    90   276    88   279 0.92 -
Pcitr_chr6:10323094-10324731   -            546 14514at71240         -            689  1.5e-114  382.8  22.0   3   4   1.3e-39   2.4e-38  131.0   1.9   345   516   279   459   275   460 0.93 -
Pcitr_chr6:10323094-10324731   -            546 14514at71240         -            689  1.5e-114  382.8  22.0   4   4   5.8e-17   1.1e-15   56.1   0.2   443   536   455   546   455   546 0.95 -
Pcitr_chr7:35068533-35007100   -            674 14514at71240         -            689  1.1e-113  380.0  14.7   1   4   1.1e-06     2e-05   22.2   0.0   452   543     7    97     1   101 0.80 -
Pcitr_chr7:35068533-35007100   -            674 14514at71240         -            689  1.1e-113  380.0  14.7   2   4     9e-72   1.7e-70  237.3   3.1   241   546    66   380    66   381 0.95 -
Pcitr_chr7:35068533-35007100   -            674 14514at71240         -            689  1.1e-113  380.0  14.7   3   4   4.2e-22   7.9e-21   73.1   0.4   334   460   371   503   371   507 0.88 -
Pcitr_chr7:35068533-35007100   -            674 14514at71240         -            689  1.1e-113  380.0  14.7   4   4   6.1e-23   1.1e-21   75.9   0.3   380   543   505   666   493   674 0.80 -
Pcitr_chr9:33030773-33029433   -            447 14514at71240         -            689  4.1e-112  374.8  21.7   1   4     9e-11   1.7e-09   35.6   0.8    83   161    16    94    10    95 0.94 -
Pcitr_chr9:33030773-33029433   -            447 14514at71240         -            689  4.1e-112  374.8  21.7   2   4   1.1e-22   2.1e-21   75.0   0.0   462   545    90   173    88   177 0.96 -
Pcitr_chr9:33030773-33029433   -            447 14514at71240         -            689  4.1e-112  374.8  21.7   3   4   2.9e-46   5.4e-45  153.0   2.1   378   546   142   314   140   317 0.96 -
Pcitr_chr9:33030773-33029433   -            447 14514at71240         -            689  4.1e-112  374.8  21.7   4   4   4.8e-44   9.1e-43  145.6   2.2   372   539   276   447   276   447 0.95 -
Pcitr_Contig23:493345-484373   -            574 14514at71240         -            689  3.2e-111  371.8  17.5   1   5   3.3e-19   6.3e-18   63.5   0.2   470   576    14   125     7   128 0.83 -
Pcitr_Contig23:493345-484373   -            574 14514at71240         -            689  3.2e-111  371.8  17.5   2   5   5.7e-38   1.1e-36  125.5   1.3   343   544    90   294    87   295 0.86 -
Pcitr_Contig23:493345-484373   -            574 14514at71240         -            689  3.2e-111  371.8  17.5   3   5   1.3e-37   2.5e-36  124.3   0.6   400   545   286   435   278   438 0.93 -
Pcitr_Contig23:493345-484373   -            574 14514at71240         -            689  3.2e-111  371.8  17.5   4   5   2.6e-16     5e-15   53.9   0.1   470   543   430   503   426   512 0.94 -
Pcitr_Contig23:493345-484373   -            574 14514at71240         -            689  3.2e-111  371.8  17.5   5   5   6.4e-09   1.2e-07   29.5   0.1   245   301   511   567   506   574 0.74 -
Pcitr_chr9:33025256-33026554   -            433 14514at71240         -            689  1.1e-110  370.1  23.0   1   4   1.4e-12   2.7e-11   41.6   0.7    88   174     2    88     1    88 0.96 -
Pcitr_chr9:33025256-33026554   -            433 14514at71240         -            689  1.1e-110  370.1  23.0   2   4   1.3e-22   2.5e-21   74.8   0.0   462   545    71   154    70   157 0.97 -
Pcitr_chr9:33025256-33026554   -            433 14514at71240         -            689  1.1e-110  370.1  23.0   3   4     5e-34   9.5e-33  112.5   0.9   414   546   124   260   124   263 0.77 -
Pcitr_chr9:33025256-33026554   -            433 14514at71240         -            689  1.1e-110  370.1  23.0   4   4     6e-53   1.1e-51  175.0   5.3   347   544   229   433   224   433 0.95 -
Pcitr_chr9:30752850-30751597   -            418 14514at71240         -            689    3e-110  368.6  11.9   1   4   1.1e-32     2e-31  108.1   0.6   445   546     2   104     1   107 0.97 -
Pcitr_chr9:30752850-30751597   -            418 14514at71240         -            689    3e-110  368.6  11.9   2   4   7.8e-25   1.5e-23   82.1   0.0   445   552   107   215   104   216 0.95 -
Pcitr_chr9:30752850-30751597   -            418 14514at71240         -            689    3e-110  368.6  11.9   3   4   6.6e-47   1.3e-45  155.1   0.3   378   545   177   348   177   350 0.97 -
Pcitr_chr9:30752850-30751597   -            418 14514at71240         -            689    3e-110  368.6  11.9   4   4   1.3e-15   2.4e-14   51.7   0.1   471   544   344   417   343   418 0.97 -
Pcitr_chr11:1034665-1036164    -            500 14514at71240         -            689  3.3e-110  368.5  23.0   1   3   6.2e-44   1.2e-42  145.2   2.4   369   544    26   205    13   210 0.92 -
Pcitr_chr11:1034665-1036164    -            500 14514at71240         -            689  3.3e-110  368.5  23.0   2   3   2.5e-35   4.8e-34  116.8   2.0   413   545   210   346   206   349 0.93 -
Pcitr_chr11:1034665-1036164    -            500 14514at71240         -            689  3.3e-110  368.5  23.0   3   3   1.8e-40   3.4e-39  133.8   3.5   346   523   315   499   314   500 0.64 -
Pcitr_chr9:28696931-28698355   -            475 14514at71240         -            689  7.6e-109  364.0  11.9   1   3   2.2e-46   4.1e-45  153.4   1.4   323   546    10   240     5   243 0.92 -
Pcitr_chr9:28696931-28698355   -            475 14514at71240         -            689  7.6e-109  364.0  11.9   2   3   6.4e-41   1.2e-39  135.3   0.4   378   544   138   308   137   312 0.95 -
Pcitr_chr9:28696931-28698355   -            475 14514at71240         -            689  7.6e-109  364.0  11.9   3   3   1.9e-29   3.6e-28   97.4   0.1   378   532   313   471   311   474 0.94 -
Pcitr_chr6:9017485-9015731     -            585 14514at71240         -            689  8.2e-109  363.9  14.0   1   5   1.1e-16   2.1e-15   55.2   0.0   425   547    27   152    15   154 0.90 -
Pcitr_chr6:9017485-9015731     -            585 14514at71240         -            689  8.2e-109  363.9  14.0   2   5   6.1e-31   1.2e-29  102.3   0.2   335   462   108   239   108   243 0.95 -
Pcitr_chr6:9017485-9015731     -            585 14514at71240         -            689  8.2e-109  363.9  14.0   3   5   2.1e-32     4e-31  107.1   2.0   411   546   220   356   218   358 0.96 -
Pcitr_chr6:9017485-9015731     -            585 14514at71240         -            689  8.2e-109  363.9  14.0   4   5   7.8e-32   1.5e-30  105.2   0.1   367   505   348   490   340   491 0.89 -
Pcitr_chr6:9017485-9015731     -            585 14514at71240         -            689  8.2e-109  363.9  14.0   5   5   2.3e-09   4.3e-08   31.0   0.0   453   544   489   583   486   585 0.88 -
Pcitr_chr8:17585604-17586938   -            445 14514at71240         -            689  1.6e-108  363.0  18.0   1   4   4.1e-14   7.7e-13   46.7   0.4    85   173    24   112    16   112 0.95 -
Pcitr_chr8:17585604-17586938   -            445 14514at71240         -            689  1.6e-108  363.0  18.0   2   4   9.4e-23   1.8e-21   75.2   0.0   462   546    96   180    95   182 0.97 -
Pcitr_chr8:17585604-17586938   -            445 14514at71240         -            689  1.6e-108  363.0  18.0   3   4     9e-43   1.7e-41  141.4   0.3   378   546   113   285   113   288 0.96 -
Pcitr_chr8:17585604-17586938   -            445 14514at71240         -            689  1.6e-108  363.0  18.0   4   4   6.8e-40   1.3e-38  131.9   2.8   372   527   282   441   282   445 0.95 -
Pcitr_chr7:33031250-33029778   -            491 14514at71240         -            689  2.6e-108  362.3  14.8   1   3   1.5e-31   2.9e-30  104.3   0.6   374   545    13   188     1   189 0.92 -
Pcitr_chr7:33031250-33029778   -            491 14514at71240         -            689  2.6e-108  362.3  14.8   2   3   1.4e-42   2.6e-41  140.8   0.6   411   545   190   328   188   332 0.94 -
Pcitr_chr7:33031250-33029778   -            491 14514at71240         -            689  2.6e-108  362.3  14.8   3   3   3.5e-39   6.5e-38  129.6   1.8   371   528   322   486   321   490 0.90 -
Pcitr_chr9:28687505-28689046   -            514 14514at71240         -            689  7.9e-108  360.6  17.6   1   4   1.3e-19   2.5e-18   64.8   0.2   445   546    21   123     1   126 0.88 -
Pcitr_chr9:28687505-28689046   -            514 14514at71240         -            689  7.9e-108  360.6  17.6   2   4   2.7e-57   5.2e-56  189.4   1.1   343   545    88   297    86   299 0.93 -
Pcitr_chr9:28687505-28689046   -            514 14514at71240         -            689  7.9e-108  360.6  17.6   3   4   1.7e-15   3.1e-14   51.3   0.2   472   544   294   366   293   370 0.97 -
Pcitr_chr9:28687505-28689046   -            514 14514at71240         -            689  7.9e-108  360.6  17.6   4   4   6.6e-27   1.2e-25   89.0   0.7   378   512   371   509   368   513 0.93 -
Pcitr_chr1:52249356-52251320   -            655 14514at71240         -            689  1.9e-107  359.4  26.9   1   4   9.1e-28   1.7e-26   91.8   1.8   351   540    11   207    10   220 0.88 -
Pcitr_chr1:52249356-52251320   -            655 14514at71240         -            689  1.9e-107  359.4  26.9   2   4   1.4e-32   2.7e-31  107.7   3.7   380   545   218   387   207   391 0.90 -
Pcitr_chr1:52249356-52251320   -            655 14514at71240         -            689  1.9e-107  359.4  26.9   3   4   5.2e-30   9.8e-29   99.2   4.3   407   545   388   530   385   531 0.89 -
Pcitr_chr1:52249356-52251320   -            655 14514at71240         -            689  1.9e-107  359.4  26.9   4   4     5e-22   9.4e-21   72.8   0.1   436   546   525   636   521   653 0.91 -
Pcitr_chr9:30624226-30622829   -            466 14514at71240         -            689  2.5e-107  359.0  11.0   1   3     2e-45   3.8e-44  150.2   0.6   370   546     6   189     2   192 0.93 -
Pcitr_chr9:30624226-30622829   -            466 14514at71240         -            689  2.5e-107  359.0  11.0   2   3   3.1e-43   5.9e-42  142.9   0.7   373   544   187   362   186   364 0.95 -
Pcitr_chr9:30624226-30622829   -            466 14514at71240         -            689  2.5e-107  359.0  11.0   3   3   1.8e-22   3.3e-21   74.3   0.2   440   543   362   466   359   466 0.94 -
Pcitr_chr8:27984684-28021687   -           1413 14514at71240         -            689  2.6e-106  355.6  11.1   1   3   2.4e-24   4.5e-23   80.5   0.0   414   545   651   786   621   787 0.90 -
Pcitr_chr8:27984684-28021687   -           1413 14514at71240         -            689  2.6e-106  355.6  11.1   2   3   7.5e-45   1.4e-43  148.3   2.2   310   544   788  1034   786  1046 0.92 -
Pcitr_chr8:27984684-28021687   -           1413 14514at71240         -            689  2.6e-106  355.6  11.1   3   3   1.4e-36   2.6e-35  120.9   2.8   279   545  1063  1336  1063  1353 0.93 -
Pcitr_chr7:6485483-6487519     -            679 14514at71240         -            689  1.3e-105  353.4  28.9   1   4   2.8e-24   5.2e-23   80.3   3.2   385   546   100   265    92   268 0.90 -
Pcitr_chr7:6485483-6487519     -            679 14514at71240         -            689  1.3e-105  353.4  28.9   2   4   3.9e-22   7.4e-21   73.2   0.3   445   546   268   370   264   373 0.94 -
Pcitr_chr7:6485483-6487519     -            679 14514at71240         -            689  1.3e-105  353.4  28.9   3   4   9.2e-42   1.7e-40  138.1   6.2   378   545   373   544   369   548 0.94 -
Pcitr_chr7:6485483-6487519     -            679 14514at71240         -            689  1.3e-105  353.4  28.9   4   4   5.9e-23   1.1e-21   75.9   0.4   378   494   548   668   545   677 0.92 -
Pcitr_chr10:30668031-30669530  -            500 14514at71240         -            689  1.8e-105  352.9  22.5   1   5   0.00025    0.0048   14.3   0.0   492   545     6    59     2    60 0.76 -
Pcitr_chr10:30668031-30669530  -            500 14514at71240         -            689  1.8e-105  352.9  22.5   2   5   5.7e-51   1.1e-49  168.5   2.3   335   544    17   233    15   235 0.94 -
Pcitr_chr10:30668031-30669530  -            500 14514at71240         -            689  1.8e-105  352.9  22.5   3   5   3.7e-05   0.00069   17.1   0.0   269   296   229   256   229   258 0.91 -
Pcitr_chr10:30668031-30669530  -            500 14514at71240         -            689  1.8e-105  352.9  22.5   4   5   2.8e-32   5.3e-31  106.7   0.3   441   544   253   357   253   359 0.97 -
Pcitr_chr10:30668031-30669530  -            500 14514at71240         -            689  1.8e-105  352.9  22.5   5   5   1.6e-23     3e-22   77.8   3.5   410   543   359   499   357   500 0.87 -
Pcitr_chr7:6476791-6478488     -            566 14514at71240         -            689  2.4e-105  352.4  28.2   1   4   3.3e-24   6.2e-23   80.0   3.3   388   546     4   166     1   169 0.89 -
Pcitr_chr7:6476791-6478488     -            566 14514at71240         -            689  2.4e-105  352.4  28.2   2   4   3.6e-22   6.9e-21   73.3   0.3   445   545   169   270   166   273 0.95 -
Pcitr_chr7:6476791-6478488     -            566 14514at71240         -            689  2.4e-105  352.4  28.2   3   4   6.7e-42   1.3e-40  138.5   6.1   378   545   274   445   270   448 0.94 -
Pcitr_chr7:6476791-6478488     -            566 14514at71240         -            689  2.4e-105  352.4  28.2   4   4   2.1e-22   4.1e-21   74.1   0.3   378   490   449   565   444   566 0.93 -
Pcitr_chr7:34493677-34492148   -            510 14514at71240         -            689  5.9e-105  351.1   4.7   1   3     5e-56   9.4e-55  185.2   0.8   283   543    19   289     5   291 0.87 -
Pcitr_chr7:34493677-34492148   -            510 14514at71240         -            689  5.9e-105  351.1   4.7   2   3   2.7e-35   5.2e-34  116.7   0.3   406   543   288   429   286   434 0.93 -
Pcitr_chr7:34493677-34492148   -            510 14514at71240         -            689  5.9e-105  351.1   4.7   3   3   5.5e-15     1e-13   49.6   0.0   378   442   435   499   431   510 0.93 -
Pcitr_chr3:1339438-1340664     -            409 14514at71240         -            689  1.3e-104  350.0  11.4   1   3   3.9e-37   7.3e-36  122.8   0.6   416   546     2   136     1   139 0.95 -
Pcitr_chr3:1339438-1340664     -            409 14514at71240         -            689  1.3e-104  350.0  11.4   2   3   2.1e-27   3.9e-26   90.6   0.3   445   546   139   241   137   244 0.96 -
Pcitr_chr3:1339438-1340664     -            409 14514at71240         -            689  1.3e-104  350.0  11.4   3   3   5.9e-44   1.1e-42  145.3   0.6   372   535   238   405   238   409 0.93 -
Pcitr_Contig23:154088-155647   -            520 14514at71240         -            689  8.3e-104  347.4   6.7   1   4   2.2e-36   4.2e-35  120.3   0.0   329   545     5   234     2   238 0.90 -
Pcitr_Contig23:154088-155647   -            520 14514at71240         -            689  8.3e-104  347.4   6.7   2   4   1.5e-33   2.8e-32  111.0   0.1   372   515   232   379   227   379 0.91 -
Pcitr_Contig23:154088-155647   -            520 14514at71240         -            689  8.3e-104  347.4   6.7   3   4   2.8e-30   5.2e-29  100.1   0.4   410   541   305   440   304   445 0.92 -
Pcitr_Contig23:154088-155647   -            520 14514at71240         -            689  8.3e-104  347.4   6.7   4   4   2.7e-12   5.1e-11   40.7   0.0   237   314   442   520   440   520 0.90 -
Pcitr_chr7:35081447-35080104   -            448 14514at71240         -            689    1e-103  347.0   6.3   1   4   1.2e-48   2.3e-47  160.8   1.3   329   543    14   235     1   236 0.92 -
Pcitr_chr7:35081447-35080104   -            448 14514at71240         -            689    1e-103  347.0   6.3   2   4   1.1e-22   2.1e-21   75.0   0.0   443   544   204   306   203   309 0.94 -
Pcitr_chr7:35081447-35080104   -            448 14514at71240         -            689    1e-103  347.0   6.3   3   4   2.7e-29   5.1e-28   96.9   0.1   406   543   234   375   233   380 0.92 -
Pcitr_chr7:35081447-35080104   -            448 14514at71240         -            689    1e-103  347.0   6.3   4   4   3.5e-11   6.5e-10   37.0   0.0   378   442   381   445   376   447 0.95 -
Pcitr_chr7:35064024-34995658   -            541 14514at71240         -            689  2.3e-103  345.9  13.4   1   3   3.9e-48   7.3e-47  159.1   2.9   314   542     1   237     1   238 0.94 -
Pcitr_chr7:35064024-34995658   -            541 14514at71240         -            689  2.3e-103  345.9  13.4   2   3   1.3e-29   2.5e-28   97.9   0.1   407   543   238   378   237   383 0.85 -
Pcitr_chr7:35064024-34995658   -            541 14514at71240         -            689  2.3e-103  345.9  13.4   3   3   3.4e-28   6.4e-27   93.2   0.5   378   536   384   541   380   541 0.91 -
Pcitr_chr7:34646371-34647966   -            532 14514at71240         -            689  2.6e-103  345.7   9.4   1   4   5.7e-13   1.1e-11   42.9   0.0   432   543     6   122     2   126 0.83 -
Pcitr_chr7:34646371-34647966   -            532 14514at71240         -            689  2.6e-103  345.7   9.4   2   4   1.5e-33   2.9e-32  110.9   0.1   378   518    93   237    93   238 0.95 -
Pcitr_chr7:34646371-34647966   -            532 14514at71240         -            689  2.6e-103  345.7   9.4   3   4   2.7e-46   5.2e-45  153.0   1.4   376   575   231   439   227   441 0.94 -
Pcitr_chr7:34646371-34647966   -            532 14514at71240         -            689  2.6e-103  345.7   9.4   4   4     1e-19   1.9e-18   65.2   0.2   345   495   407   529   404   532 0.45 -
Pcitr_chr5:29707446-29709380   -            645 14514at71240         -            689  4.2e-103  345.0  11.6   1   5   1.5e-13   2.9e-12   44.8   0.1    33   132    61   160    42   167 0.88 -
Pcitr_chr5:29707446-29709380   -            645 14514at71240         -            689  4.2e-103  345.0  11.6   2   5   9.7e-20   1.8e-18   65.3   0.3   374   445   166   237   161   240 0.95 -
Pcitr_chr5:29707446-29709380   -            645 14514at71240         -            689  4.2e-103  345.0  11.6   3   5   1.3e-35   2.5e-34  117.7   0.2   379   534   241   400   236   400 0.95 -
Pcitr_chr5:29707446-29709380   -            645 14514at71240         -            689  4.2e-103  345.0  11.6   4   5   8.2e-40   1.6e-38  131.6   0.4   246   424   383   568   382   576 0.94 -
Pcitr_chr5:29707446-29709380   -            645 14514at71240         -            689  4.2e-103  345.0  11.6   5   5     0.026      0.49    7.7   0.0   251   300   586   635   579   639 0.84 -
Pcitr_chr11:16149047-16147575  -            491 14514at71240         -            689  7.3e-103  344.2  15.2   1   3   1.7e-43   3.2e-42  143.8   2.3   367   545    25   207     2   210 0.91 -
Pcitr_chr11:16149047-16147575  -            491 14514at71240         -            689  7.3e-103  344.2  15.2   2   3   3.3e-23   6.3e-22   76.7   0.3   443   545   209   312   206   316 0.93 -
Pcitr_chr11:16149047-16147575  -            491 14514at71240         -            689  7.3e-103  344.2  15.2   3   3   1.6e-39     3e-38  130.7   0.7   378   544   316   486   314   490 0.94 -
Pcitr_chr7:35264549-35263209   -            447 14514at71240         -            689  5.1e-102  341.4  15.9   1   4   1.5e-09   2.8e-08   31.6   0.0   445   543    16   116     2   120 0.87 -
Pcitr_chr7:35264549-35263209   -            447 14514at71240         -            689  5.1e-102  341.4  15.9   2   4   6.9e-25   1.3e-23   82.3   0.4   438   544   116   224   114   228 0.87 -
Pcitr_chr7:35264549-35263209   -            447 14514at71240         -            689  5.1e-102  341.4  15.9   3   4     2e-42   3.8e-41  140.3   3.3   371   544   219   399   210   400 0.93 -
Pcitr_chr7:35264549-35263209   -            447 14514at71240         -            689  5.1e-102  341.4  15.9   4   4   3.4e-35   6.3e-34  116.4   0.8   408   543   294   433   293   443 0.93 -
Pcitr_chr4:7291210-7289492     -            573 14514at71240         -            689  5.8e-102  341.2  11.5   1   3   7.2e-34   1.4e-32  112.0   0.0   347   545    12   221     5   223 0.89 -
Pcitr_chr4:7291210-7289492     -            573 14514at71240         -            689  5.8e-102  341.2  11.5   2   3   7.3e-58   1.4e-56  191.3   4.6   278   543   224   500   224   505 0.95 -
Pcitr_chr4:7291210-7289492     -            573 14514at71240         -            689  5.8e-102  341.2  11.5   3   3   2.1e-11   3.9e-10   37.8   0.3   378   442   506   570   498   573 0.49 -
Pcitr_chr7:35563722-35562283   -            480 14514at71240         -            689  6.8e-102  341.0   9.9   1   4   5.4e-33     1e-31  109.1   0.0   331   544     1   221     1   225 0.91 -
Pcitr_chr7:35563722-35562283   -            480 14514at71240         -            689  6.8e-102  341.0   9.9   2   4   2.8e-35   5.2e-34  116.7   1.3   371   510   216   362   212   365 0.90 -
Pcitr_chr7:35563722-35562283   -            480 14514at71240         -            689  6.8e-102  341.0   9.9   3   4   1.5e-34   2.9e-33  114.2   0.3   407   543   290   430   286   436 0.92 -
Pcitr_chr7:35563722-35562283   -            480 14514at71240         -            689  6.8e-102  341.0   9.9   4   4   2.6e-08   4.9e-07   27.5   0.0   377   422   435   480   430   480 0.69 -
Pcitr_chr11:22411208-22412608  -            467 14514at71240         -            689  2.1e-101  339.4  11.0   1   5   3.8e-37   7.3e-36  122.8   0.4   378   545     3   178     1   181 0.91 -
Pcitr_chr11:22411208-22412608  -            467 14514at71240         -            689  2.1e-101  339.4  11.0   2   5     3e-42   5.7e-41  139.7   0.2   371   545   172   353   168   355 0.92 -
