#                                                                                      --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                  accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#          ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Pcitr_chr3:17991964-18000991   -            618 24266at71240         -            774         0 1056.9   0.4   1   2   1.9e-94   3.7e-93  311.7   0.5   104   256     1   153     1   155 0.99 -
Pcitr_chr3:17991964-18000991   -            618 24266at71240         -            774         0 1056.9   0.4   2   2  1.6e-225    3e-224  745.2   0.0   313   774   153   618   152   618 0.99 -
Pcitr_chr5:22395382-22398306   -            975 24266at71240         -            774   5.1e-70  235.2  19.0   4   8   1.6e-11   3.1e-10   37.5   0.1   169   245   453   529   441   536 0.92 -
Pcitr_chr5:22395382-22398306   -            975 24266at71240         -            774   5.1e-70  235.2  19.0   5   8   1.8e-11   3.4e-10   37.4   0.1   184   254   538   608   526   621 0.88 -
Pcitr_chr5:22395382-22398306   -            975 24266at71240         -            774   5.1e-70  235.2  19.0   6   8   3.7e-10   7.1e-09   33.0   0.1   222   288   627   693   615   697 0.95 -
Pcitr_chr5:22395382-22398306   -            975 24266at71240         -            774   5.1e-70  235.2  19.0   7   8   3.1e-20     6e-19   66.3   0.5   153   291   698   836   695   843 0.97 -
Pcitr_chr5:22395382-22398306   -            975 24266at71240         -            774   5.1e-70  235.2  19.0   8   8   0.00046    0.0088   12.9   0.1   382   458   889   967   846   974 0.60 -
Pcitr_chr3:19661232-19663847   -            872 24266at71240         -            774   2.8e-69  232.8   0.2   1   6    0.0011     0.021   11.6   0.0   442   481   123   162   116   169 0.88 -
Pcitr_chr3:19661232-19663847   -            872 24266at71240         -            774   2.8e-69  232.8   0.2   2   6   2.5e-11   4.8e-10   36.9   0.3   423   518   177   273   171   283 0.91 -
Pcitr_chr3:19661232-19663847   -            872 24266at71240         -            774   2.8e-69  232.8   0.2   3   6   2.1e-30   4.1e-29  100.0   0.0   217   479   287   548   285   551 0.94 -
Pcitr_chr3:19661232-19663847   -            872 24266at71240         -            774   2.8e-69  232.8   0.2   4   6   7.5e-10   1.4e-08   32.0   0.0   194   294   544   644   544   650 0.92 -
Pcitr_chr3:19661232-19663847   -            872 24266at71240         -            774   2.8e-69  232.8   0.2   5   6   4.2e-10   8.1e-09   32.8   0.0   190   320   651   779   644   788 0.91 -
Pcitr_chr3:19661232-19663847   -            872 24266at71240         -            774   2.8e-69  232.8   0.2   6   6     0.014      0.27    8.0   0.0   444   479   822   857   813   868 0.87 -
Pcitr_chr9:33709347-33707434   -            638 24266at71240         -            774   7.3e-69  231.4  11.3   1   5   4.3e-18   8.2e-17   59.3   0.5   140   289     4   153     1   157 0.94 -
Pcitr_chr9:33709347-33707434   -            638 24266at71240         -            774   7.3e-69  231.4  11.3   2   5   1.2e-19   2.3e-18   64.4   0.2   189   324   158   291   151   293 0.71 -
Pcitr_chr9:33709347-33707434   -            638 24266at71240         -            774   7.3e-69  231.4  11.3   3   5   1.1e-12   2.1e-11   41.4   0.0   190   271   264   345   262   354 0.57 -
Pcitr_chr9:33709347-33707434   -            638 24266at71240         -            774   7.3e-69  231.4  11.3   4   5   1.2e-16   2.4e-15   54.4   0.3   148   291   396   539   377   546 0.90 -
Pcitr_chr9:33709347-33707434   -            638 24266at71240         -            774   7.3e-69  231.4  11.3   5   5   1.7e-10   3.3e-09   34.1   0.0   173   261   526   614   525   618 0.92 -
Pcitr_chr3:1291036-1292607     -            524 24266at71240         -            774   3.9e-68  229.0  19.8   1   5   3.7e-27   7.1e-26   89.2   1.1   133   321    10   200     4   208 0.91 -
Pcitr_chr3:1291036-1292607     -            524 24266at71240         -            774   3.9e-68  229.0  19.8   2   5   1.7e-08   3.3e-07   27.5   0.1   172   245   158   231   157   232 0.94 -
Pcitr_chr3:1291036-1292607     -            524 24266at71240         -            774   3.9e-68  229.0  19.8   3   5   2.2e-11   4.3e-10   37.0   0.3   158   241   214   297   211   299 0.90 -
Pcitr_chr3:1291036-1292607     -            524 24266at71240         -            774   3.9e-68  229.0  19.8   4   5   4.1e-17   7.8e-16   56.0   0.4   172   288   298   414   296   417 0.97 -
Pcitr_chr3:1291036-1292607     -            524 24266at71240         -            774   3.9e-68  229.0  19.8   5   5   7.6e-19   1.5e-17   61.7   0.1   154   286   385   517   384   521 0.95 -
Pcitr_chr8:20692341-20690437   -            635 24266at71240         -            774   6.2e-68  228.3  19.8   1   5   8.6e-16   1.6e-14   51.7   0.1   156   288    66   198    60   200 0.94 -
Pcitr_chr8:20692341-20690437   -            635 24266at71240         -            774   6.2e-68  228.3  19.8   2   5     1e-22   1.9e-21   74.6   0.9   355   514   158   318   154   324 0.95 -
Pcitr_chr8:20692341-20690437   -            635 24266at71240         -            774   6.2e-68  228.3  19.8   3   5   2.7e-14   5.2e-13   46.7   0.2   383   507   327   451   324   453 0.90 -
Pcitr_chr8:20692341-20690437   -            635 24266at71240         -            774   6.2e-68  228.3  19.8   4   5   4.5e-19   8.7e-18   62.5   0.7   153   290   413   550   412   551 0.98 -
Pcitr_chr8:20692341-20690437   -            635 24266at71240         -            774   6.2e-68  228.3  19.8   5   5   3.1e-11     6e-10   36.6   0.1   392   504   511   623   509   633 0.84 -
Pcitr_Contig24:6775749-6773887 -            621 24266at71240         -            774   1.1e-67  227.5   5.1   1   5   1.5e-15     3e-14   50.8   0.0   341   478    26   164    21   167 0.92 -
Pcitr_Contig24:6775749-6773887 -            621 24266at71240         -            774   1.1e-67  227.5   5.1   2   5   2.3e-11   4.4e-10   37.0   0.0   170   241   172   243   167   244 0.92 -
Pcitr_Contig24:6775749-6773887 -            621 24266at71240         -            774   1.1e-67  227.5   5.1   3   5   1.5e-13   2.8e-12   44.3   0.1   404   479   230   305   228   315 0.97 -
Pcitr_Contig24:6775749-6773887 -            621 24266at71240         -            774   1.1e-67  227.5   5.1   4   5     1e-14     2e-13   48.1   0.0   174   282   316   425   310   429 0.95 -
Pcitr_Contig24:6775749-6773887 -            621 24266at71240         -            774   1.1e-67  227.5   5.1   5   5     4e-18   7.7e-17   59.4   0.0   203   371   416   582   413   612 0.89 -
Pcitr_chr8:20303267-20305234   -            656 24266at71240         -            774   1.2e-67  227.3  18.1   1   7    0.0066      0.13    9.0   0.0   405   479     7    81     3    83 0.93 -
Pcitr_chr8:20303267-20305234   -            656 24266at71240         -            774   1.2e-67  227.3  18.1   2   7   4.5e-08   8.6e-07   26.1   0.1   439   516    76   153    76   157 0.94 -
Pcitr_chr8:20303267-20305234   -            656 24266at71240         -            774   1.2e-67  227.3  18.1   3   7   1.6e-12     3e-11   40.9   0.0   154   242   142   230   141   232 0.97 -
Pcitr_chr8:20303267-20305234   -            656 24266at71240         -            774   1.2e-67  227.3  18.1   4   7   6.4e-18   1.2e-16   58.7   0.1   382   508   229   355   227   356 0.98 -
Pcitr_chr8:20303267-20305234   -            656 24266at71240         -            774   1.2e-67  227.3  18.1   5   7   8.5e-11   1.6e-09   35.1   0.1   402   479   354   431   353   433 0.97 -
Pcitr_chr8:20303267-20305234   -            656 24266at71240         -            774   1.2e-67  227.3  18.1   6   7   1.9e-07   3.6e-06   24.1   0.4   175   242   408   475   406   479 0.94 -
Pcitr_chr8:20303267-20305234   -            656 24266at71240         -            774   1.2e-67  227.3  18.1   7   7     8e-19   1.5e-17   61.7   0.4   173   325   476   626   474   638 0.87 -
Pcitr_chr9:29423891-29422080   -            604 24266at71240         -            774   4.6e-67  225.4  12.2   1   6   4.6e-19   8.8e-18   62.5   0.5   151   312    18   177     1   181 0.87 -
Pcitr_chr9:29423891-29422080   -            604 24266at71240         -            774   4.6e-67  225.4  12.2   2   6   1.2e-09   2.4e-08   31.3   0.0   404   508   165   269   162   270 0.94 -
Pcitr_chr9:29423891-29422080   -            604 24266at71240         -            774   4.6e-67  225.4  12.2   3   6   5.1e-16   9.9e-15   52.4   0.2   173   288   250   365   243   368 0.95 -
Pcitr_chr9:29423891-29422080   -            604 24266at71240         -            774   4.6e-67  225.4  12.2   4   6     2e-08   3.9e-07   27.3   0.1   424   508   360   444   355   446 0.70 -
Pcitr_chr9:29423891-29422080   -            604 24266at71240         -            774   4.6e-67  225.4  12.2   5   6   1.1e-15   2.1e-14   51.3   0.3   174   287   426   539   423   540 0.95 -
Pcitr_chr9:29423891-29422080   -            604 24266at71240         -            774   4.6e-67  225.4  12.2   6   6   7.7e-13   1.5e-11   41.9   0.1   203   318   490   603   489   604 0.93 -
Pcitr_chr3:1339438-1340664     -            409 24266at71240         -            774   9.5e-67  224.4  16.8   1   5   5.7e-17   1.1e-15   55.5   0.4   157   287     3   133     1   133 0.92 -
Pcitr_chr3:1339438-1340664     -            409 24266at71240         -            774   9.5e-67  224.4  16.8   2   5   3.2e-17   6.1e-16   56.4   0.5   171   288    52   169    46   170 0.96 -
Pcitr_chr3:1339438-1340664     -            409 24266at71240         -            774   9.5e-67  224.4  16.8   3   5   2.4e-15   4.7e-14   50.1   0.2   172   288   123   239   122   240 0.97 -
Pcitr_chr3:1339438-1340664     -            409 24266at71240         -            774   9.5e-67  224.4  16.8   4   5   1.8e-13   3.5e-12   44.0   0.2   172   270   193   291   192   295 0.96 -
Pcitr_chr3:1339438-1340664     -            409 24266at71240         -            774   9.5e-67  224.4  16.8   5   5     2e-17   3.8e-16   57.0   0.0   154   275   280   401   280   408 0.94 -
Pcitr_chr3:9567395-9606705     -           2463 24266at71240         -            774   2.2e-66  223.2  10.5   1   3   7.1e-23   1.4e-21   75.1   0.0   267   478    92   305    85   314 0.88 -
Pcitr_chr3:9567395-9606705     -           2463 24266at71240         -            774   2.2e-66  223.2  10.5   2   3   1.5e-41   2.9e-40  136.8   5.0   154   481   297   623   296   635 0.96 -
Pcitr_chr3:9567395-9606705     -           2463 24266at71240         -            774   2.2e-66  223.2  10.5   3   3   7.3e-05    0.0014   15.5   0.0   170   234   662   726   646   737 0.78 -
Pcitr_chr9:30377306-30379174   -            623 24266at71240         -            774     3e-66  222.8  16.9   1   7   2.4e-10   4.6e-09   33.7   0.7   403   508     3   108     1   108 0.93 -
Pcitr_chr9:30377306-30379174   -            623 24266at71240         -            774     3e-66  222.8  16.9   2   7   6.1e-13   1.2e-11   42.2   0.1   194   315    75   194    75   196 0.89 -
Pcitr_chr9:30377306-30379174   -            623 24266at71240         -            774     3e-66  222.8  16.9   3   7   6.3e-11   1.2e-09   35.6   0.1   402   508   177   283   169   284 0.81 -
Pcitr_chr9:30377306-30379174   -            623 24266at71240         -            774     3e-66  222.8  16.9   4   7   5.3e-11     1e-09   35.8   0.1   170   288   261   379   258   383 0.93 -
Pcitr_chr9:30377306-30379174   -            623 24266at71240         -            774     3e-66  222.8  16.9   5   7   5.2e-14   9.9e-13   45.8   0.0   154   245   385   476   380   478 0.96 -
Pcitr_chr9:30377306-30379174   -            623 24266at71240         -            774     3e-66  222.8  16.9   6   7   7.3e-11   1.4e-09   35.4   0.1   202   284   468   550   467   553 0.95 -
Pcitr_chr9:30377306-30379174   -            623 24266at71240         -            774     3e-66  222.8  16.9   7   7   1.7e-08   3.2e-07   27.5   0.2   413   494   538   619   535   623 0.88 -
Pcitr_chr9:31360041-31438524   -            609 24266at71240         -            774   9.1e-66  221.1  19.8   1   5   2.5e-08   4.8e-07   27.0   0.3   146   245    31   130     9   134 0.84 -
Pcitr_chr9:31360041-31438524   -            609 24266at71240         -            774   9.1e-66  221.1  19.8   2   5   6.1e-21   1.2e-19   68.7   0.5   152   288   143   279   129   280 0.94 -
Pcitr_chr9:31360041-31438524   -            609 24266at71240         -            774   9.1e-66  221.1  19.8   3   5   3.1e-12   5.9e-11   39.9   0.1   196   293   222   319   222   321 0.95 -
Pcitr_chr9:31360041-31438524   -            609 24266at71240         -            774   9.1e-66  221.1  19.8   4   5   1.7e-23   3.3e-22   77.1   0.1   154   318   285   447   285   451 0.95 -
Pcitr_chr9:31360041-31438524   -            609 24266at71240         -            774   9.1e-66  221.1  19.8   5   5   5.2e-16     1e-14   52.4   0.5   172   325   460   607   447   609 0.91 -
Pcitr_chr9:30396717-30422501   -            567 24266at71240         -            774   1.5e-65  220.4  21.7   1   5   1.8e-10   3.5e-09   34.0   0.3   153   245     3    95     1    97 0.96 -
Pcitr_chr9:30396717-30422501   -            567 24266at71240         -            774   1.5e-65  220.4  21.7   2   5   1.8e-05   0.00034   17.5   0.1   203   259    98   154    94   157 0.63 -
Pcitr_chr9:30396717-30422501   -            567 24266at71240         -            774   1.5e-65  220.4  21.7   3   5   3.7e-26   7.1e-25   85.9   0.3   171   376   136   339   130   340 0.97 -
Pcitr_chr9:30396717-30422501   -            567 24266at71240         -            774   1.5e-65  220.4  21.7   4   5   8.2e-20   1.6e-18   64.9   0.3   172   289   312   429   310   435 0.96 -
Pcitr_chr9:30396717-30422501   -            567 24266at71240         -            774   1.5e-65  220.4  21.7   5   5   9.9e-09   1.9e-07   28.3   0.4   413   494   482   563   479   567 0.91 -
Pcitr_chr9:30757697-30759247   -            517 24266at71240         -            774   2.8e-65  219.5  15.1   1   5     2e-16   3.8e-15   53.8   1.1   164   288    13   137     3   147 0.85 -
Pcitr_chr9:30757697-30759247   -            517 24266at71240         -            774   2.8e-65  219.5  15.1   2   5   4.8e-17   9.3e-16   55.8   0.2   158   287   112   241   112   242 0.96 -
Pcitr_chr9:30757697-30759247   -            517 24266at71240         -            774   2.8e-65  219.5  15.1   3   5   3.3e-09   6.4e-08   29.9   0.0   179   268   203   292   202   294 0.83 -
Pcitr_chr9:30757697-30759247   -            517 24266at71240         -            774   2.8e-65  219.5  15.1   4   5   4.1e-15   7.8e-14   49.4   0.2   155   278   249   372   248   382 0.57 -
Pcitr_chr9:30757697-30759247   -            517 24266at71240         -            774   2.8e-65  219.5  15.1   5   5   5.4e-21     1e-19   68.8   0.0   179   319   378   516   372   517 0.96 -
Pcitr_chr6:11757354-11744440   -            912 24266at71240         -            774   4.4e-65  218.9   2.7   1   4     3e-10   5.7e-09   33.3   0.0   140   290   284   431   273   441 0.94 -
Pcitr_chr6:11757354-11744440   -            912 24266at71240         -            774   4.4e-65  218.9   2.7   2   4   1.1e-19   2.1e-18   64.5   0.1   160   325   441   604   433   605 0.93 -
Pcitr_chr6:11757354-11744440   -            912 24266at71240         -            774   4.4e-65  218.9   2.7   3   4   1.2e-19   2.4e-18   64.3   0.0   155   293   576   714   573   717 0.95 -
Pcitr_chr6:11757354-11744440   -            912 24266at71240         -            774   4.4e-65  218.9   2.7   4   4   3.5e-18   6.8e-17   59.5   0.0   158   269   719   830   713   842 0.95 -
Pcitr_chr4:35583930-35585966   -            679 24266at71240         -            774   1.2e-64  217.4  17.2   1   7     0.002     0.038   10.8   0.0   402   479    23   100     2   106 0.88 -
Pcitr_chr4:35583930-35585966   -            679 24266at71240         -            774   1.2e-64  217.4  17.2   2   7   2.1e-12   4.1e-11   40.4   0.1   158   243    95   180    95   184 0.92 -
Pcitr_chr4:35583930-35585966   -            679 24266at71240         -            774   1.2e-64  217.4  17.2   3   7   2.5e-14   4.7e-13   46.8   0.7   173   286   180   293   178   295 0.92 -
Pcitr_chr4:35583930-35585966   -            679 24266at71240         -            774   1.2e-64  217.4  17.2   4   7   7.4e-11   1.4e-09   35.3   0.1   383   479   249   345   247   350 0.54 -
Pcitr_chr4:35583930-35585966   -            679 24266at71240         -            774   1.2e-64  217.4  17.2   5   7   9.1e-11   1.7e-09   35.0   0.4   403   514   269   380   268   385 0.93 -
Pcitr_chr4:35583930-35585966   -            679 24266at71240         -            774   1.2e-64  217.4  17.2   6   7   1.4e-09   2.7e-08   31.1   0.4   154   245   336   427   335   429 0.96 -
Pcitr_chr4:35583930-35585966   -            679 24266at71240         -            774   1.2e-64  217.4  17.2   7   7   3.5e-25   6.8e-24   82.7   2.0   173   427   425   678   423   679 0.95 -
Pcitr_chr4:7291210-7289492     -            573 24266at71240         -            774   2.9e-64  216.2   7.3   1   4   1.9e-09   3.6e-08   30.7   0.0   197   317    20   142    11   145 0.84 -
Pcitr_chr4:7291210-7289492     -            573 24266at71240         -            774   2.9e-64  216.2   7.3   2   4   3.2e-16   6.1e-15   53.1   0.0   153   317    48   212    42   223 0.89 -
Pcitr_chr4:7291210-7289492     -            573 24266at71240         -            774   2.9e-64  216.2   7.3   3   4   3.3e-37   6.3e-36  122.5   0.8   221   479   222   481   212   482 0.94 -
Pcitr_chr4:7291210-7289492     -            573 24266at71240         -            774   2.9e-64  216.2   7.3   4   4   8.6e-11   1.7e-09   35.1   0.1   384   484   456   556   455   570 0.92 -
Pcitr_chr3:27993260-27995641   -            794 24266at71240         -            774   1.1e-63  214.3   3.0   1   3   1.2e-15   2.2e-14   51.2   0.0   172   324   169   320   157   325 0.86 -
Pcitr_chr3:27993260-27995641   -            794 24266at71240         -            774   1.1e-63  214.3   3.0   2   3   5.6e-18   1.1e-16   58.9   0.1   153   275   326   448   322   454 0.97 -
Pcitr_chr3:27993260-27995641   -            794 24266at71240         -            774   1.1e-63  214.3   3.0   3   3   1.5e-30   2.9e-29  100.4   0.1   212   490   455   731   449   768 0.91 -
Pcitr_chr9:29944949-29943240   -            570 24266at71240         -            774   1.1e-63  214.2  13.3   1   6   2.3e-08   4.4e-07   27.1   0.1   403   479     4    80     2    81 0.96 -
Pcitr_chr9:29944949-29943240   -            570 24266at71240         -            774   1.1e-63  214.2  13.3   2   6   1.3e-09   2.5e-08   31.2   0.0   195   260    77   142    76   143 0.95 -
Pcitr_chr9:29944949-29943240   -            570 24266at71240         -            774   1.1e-63  214.2  13.3   3   6   1.4e-12   2.7e-11   41.0   0.1   174   269   126   221   125   227 0.95 -
Pcitr_chr9:29944949-29943240   -            570 24266at71240         -            774   1.1e-63  214.2  13.3   4   6     7e-12   1.3e-10   38.7   0.0   173   268   195   290   193   292 0.96 -
Pcitr_chr9:29944949-29943240   -            570 24266at71240         -            774   1.1e-63  214.2  13.3   5   6     6e-15   1.2e-13   48.8   0.4   172   287   264   379   262   381 0.95 -
Pcitr_chr9:29944949-29943240   -            570 24266at71240         -            774   1.1e-63  214.2  13.3   6   6   6.1e-21   1.2e-19   68.7   0.3   174   375   371   570   364   570 0.90 -
Pcitr_chr11:1034665-1036164    -            500 24266at71240         -            774   1.9e-63  213.5   9.2   1   2   9.5e-24   1.8e-22   78.0   0.5   321   514    26   220     6   220 0.89 -
Pcitr_chr11:1034665-1036164    -            500 24266at71240         -            774   1.9e-63  213.5   9.2   2   2   8.4e-45   1.6e-43  147.6   2.8   172   507   159   498   158   500 0.92 -
Pcitr_Contig23:384936-386195   -            420 24266at71240         -            774   3.2e-63  212.8   0.3   1   2   1.3e-32   2.5e-31  107.3   0.1   160   479     1   320     1   320 0.96 -
Pcitr_Contig23:384936-386195   -            420 24266at71240         -            774   3.2e-63  212.8   0.3   2   2   6.9e-34   1.3e-32  111.5   0.0   174   495    86   406    83   414 0.94 -
Pcitr_chr4:35592447-35594438   -            664 24266at71240         -            774   6.8e-63  211.6  18.6   1   8   6.9e-05    0.0013   15.6   0.0   400   507    20   127     1   128 0.88 -
Pcitr_chr4:35592447-35594438   -            664 24266at71240         -            774   6.8e-63  211.6  18.6   2   8   5.5e-12   1.1e-10   39.1   0.1   158   243    94   179    93   182 0.92 -
Pcitr_chr4:35592447-35594438   -            664 24266at71240         -            774   6.8e-63  211.6  18.6   3   8   5.3e-14     1e-12   45.7   0.4   173   275   179   281   177   284 0.94 -
Pcitr_chr4:35592447-35594438   -            664 24266at71240         -            774   6.8e-63  211.6  18.6   4   8   3.5e-07   6.7e-06   23.2   0.0   421   479   286   344   277   351 0.88 -
Pcitr_chr4:35592447-35594438   -            664 24266at71240         -            774   6.8e-63  211.6  18.6   5   8   9.3e-11   1.8e-09   35.0   0.4   154   245   335   426   333   428 0.96 -
Pcitr_chr4:35592447-35594438   -            664 24266at71240         -            774   6.8e-63  211.6  18.6   6   8   4.7e-13   9.1e-12   42.6   0.6   382   503   422   543   420   546 0.86 -
Pcitr_chr4:35592447-35594438   -            664 24266at71240         -            774   6.8e-63  211.6  18.6   7   8   1.6e-13     3e-12   44.2   0.7   387   510   497   620   496   624 0.95 -
Pcitr_chr4:35592447-35594438   -            664 24266at71240         -            774   6.8e-63  211.6  18.6   8   8   5.1e-11   9.8e-10   35.9   0.3   386   506   531   651   530   664 0.73 -
Pcitr_Contig27:1085199-1086572 -            458 24266at71240         -            774   1.8e-62  210.3  14.9   1   4   8.8e-16   1.7e-14   51.6   0.1   202   317     3   116     1   116 0.96 -
Pcitr_Contig27:1085199-1086572 -            458 24266at71240         -            774   1.8e-62  210.3  14.9   2   4   1.3e-21   2.5e-20   70.9   0.5   172   323    78   227    76   230 0.96 -
Pcitr_Contig27:1085199-1086572 -            458 24266at71240         -            774   1.8e-62  210.3  14.9   3   4   9.7e-18   1.9e-16   58.1   0.2   187   300   198   309   196   309 0.96 -
Pcitr_Contig27:1085199-1086572 -            458 24266at71240         -            774   1.8e-62  210.3  14.9   4   4   1.1e-18   2.1e-17   61.2   0.3   173   326   289   440   287   456 0.92 -
Pcitr_chr9:31917872-31919335   -            488 24266at71240         -            774   1.9e-62  210.2  14.6   1   4   8.6e-09   1.6e-07   28.5   0.7   403   501     4   102     2   105 0.86 -
Pcitr_chr9:31917872-31919335   -            488 24266at71240         -            774   1.9e-62  210.2  14.6   2   4   2.2e-20   4.2e-19   66.9   0.3   135   252    84   205    82   215 0.87 -
Pcitr_chr9:31917872-31919335   -            488 24266at71240         -            774   1.9e-62  210.2  14.6   3   4   1.5e-13   2.9e-12   44.2   0.3   174   293   197   316   196   319 0.94 -
Pcitr_chr9:31917872-31919335   -            488 24266at71240         -            774   1.9e-62  210.2  14.6   4   4   6.1e-26   1.2e-24   85.2   0.2   157   326   320   487   315   488 0.95 -
Pcitr_chr3:32480646-32482361   -            572 24266at71240         -            774   1.1e-61  207.6  13.3   1   4   2.6e-29   5.1e-28   96.3   0.4   223   482     2   260     1   267 0.95 -
Pcitr_chr3:32480646-32482361   -            572 24266at71240         -            774   1.1e-61  207.6  13.3   2   4   2.7e-17   5.1e-16   56.6   0.3   172   290   266   384   262   386 0.97 -
Pcitr_chr3:32480646-32482361   -            572 24266at71240         -            774   1.1e-61  207.6  13.3   3   4   4.5e-12   8.7e-11   39.3   1.3   413   519   331   438   330   443 0.80 -
Pcitr_chr3:32480646-32482361   -            572 24266at71240         -            774   1.1e-61  207.6  13.3   4   4   9.3e-14   1.8e-12   44.9   0.4   154   288   423   557   422   564 0.82 -
Pcitr_Contig23:470207-468948   -            420 24266at71240         -            774     3e-61  206.2   0.6   1   2   2.2e-31   4.2e-30  103.2   0.2   160   477     1   318     1   318 0.96 -
Pcitr_Contig23:470207-468948   -            420 24266at71240         -            774     3e-61  206.2   0.6   2   2   3.3e-33   6.4e-32  109.2   0.0   171   495    83   406    78   413 0.95 -
Pcitr_chr2:33649956-33652013   -            686 24266at71240         -            774   3.6e-61  205.9   0.7   1   4   2.8e-11   5.4e-10   36.7   0.0   380   507   137   264   114   266 0.90 -
Pcitr_chr2:33649956-33652013   -            686 24266at71240         -            774   3.6e-61  205.9   0.7   2   4   1.4e-14   2.6e-13   47.7   0.0   419   520   246   347   238   348 0.95 -
Pcitr_chr2:33649956-33652013   -            686 24266at71240         -            774   3.6e-61  205.9   0.7   3   4   1.6e-11     3e-10   37.5   0.0   188   274   436   522   433   529 0.91 -
Pcitr_chr2:33649956-33652013   -            686 24266at71240         -            774   3.6e-61  205.9   0.7   4   4   1.9e-19   3.7e-18   63.7   0.1   196   370   514   686   511   686 0.95 -
Pcitr_chr2:33657561-33659639   -            693 24266at71240         -            774   4.3e-61  205.7   0.6   1   4     4e-11   7.6e-10   36.2   0.0   380   507   144   271   121   272 0.90 -
Pcitr_chr2:33657561-33659639   -            693 24266at71240         -            774   4.3e-61  205.7   0.6   2   4   1.5e-14   2.9e-13   47.5   0.0   420   520   254   354   247   357 0.96 -
Pcitr_chr2:33657561-33659639   -            693 24266at71240         -            774   4.3e-61  205.7   0.6   3   4   3.4e-11   6.5e-10   36.4   0.0   188   280   443   535   440   538 0.92 -
Pcitr_chr2:33657561-33659639   -            693 24266at71240         -            774   4.3e-61  205.7   0.6   4   4   7.6e-20   1.5e-18   65.0   0.1   194   370   519   693   518   693 0.96 -
Pcitr_chr10:24459175-24457109  -            689 24266at71240         -            774     7e-61  205.0   0.7   1   5   3.4e-13   6.6e-12   43.0   0.0   361   495    73   208    66   209 0.91 -
Pcitr_chr10:24459175-24457109  -            689 24266at71240         -            774     7e-61  205.0   0.7   2   5     3e-21   5.8e-20   69.7   0.0   144   327   137   320   135   322 0.93 -
Pcitr_chr10:24459175-24457109  -            689 24266at71240         -            774     7e-61  205.0   0.7   3   5   1.8e-09   3.5e-08   30.7   0.0   192   317   292   414   286   417 0.89 -
Pcitr_chr10:24459175-24457109  -            689 24266at71240         -            774     7e-61  205.0   0.7   4   5   1.3e-17   2.5e-16   57.7   0.0   174   367   413   604   410   606 0.94 -
Pcitr_chr10:24459175-24457109  -            689 24266at71240         -            774     7e-61  205.0   0.7   5   5   1.9e-09   3.7e-08   30.6   0.0   402   481   605   684   602   687 0.96 -
Pcitr_chr9:30723258-30721750   -            503 24266at71240         -            774     8e-61  204.8  19.9   1   3     4e-09   7.8e-08   29.6   0.3   402   480     3    81     2    95 0.89 -
Pcitr_chr9:30723258-30721750   -            503 24266at71240         -            774     8e-61  204.8  19.9   2   3   4.1e-21   7.8e-20   69.3   1.5   135   305    84   256    82   256 0.88 -
Pcitr_chr9:30723258-30721750   -            503 24266at71240         -            774     8e-61  204.8  19.9   3   3   8.2e-40   1.6e-38  131.1   5.2   172   479   195   501   194   503 0.97 -
Pcitr_chr9:30408696-30454812   -            491 24266at71240         -            774   2.2e-60  203.4  17.0   1   5   1.2e-05   0.00023   18.1   0.0   442   508     2    68     1    69 0.94 -
Pcitr_chr9:30408696-30454812   -            491 24266at71240         -            774   2.2e-60  203.4  17.0   2   5   7.2e-20   1.4e-18   65.1   0.2   194   289    70   165    68   171 0.96 -
Pcitr_chr9:30408696-30454812   -            491 24266at71240         -            774   2.2e-60  203.4  17.0   3   5   5.3e-09     1e-07   29.2   0.2   413   495   218   300   216   307 0.91 -
Pcitr_chr9:30408696-30454812   -            491 24266at71240         -            774   2.2e-60  203.4  17.0   4   5   7.1e-16   1.4e-14   51.9   0.5   176   286   314   424   303   427 0.93 -
Pcitr_chr9:30408696-30454812   -            491 24266at71240         -            774   2.2e-60  203.4  17.0   5   5   6.7e-08   1.3e-06   25.6   0.1   413   479   410   476   407   491 0.88 -
Pcitr_chr8:17585604-17586938   -            445 24266at71240         -            774   5.3e-60  202.1  12.2   1   4   4.2e-15   8.2e-14   49.4   0.7   133   247    19   137     8   137 0.90 -
Pcitr_chr8:17585604-17586938   -            445 24266at71240         -            774   5.3e-60  202.1  12.2   2   4   2.3e-20   4.4e-19   66.8   0.0   194   288   119   213   119   216 0.98 -
Pcitr_chr8:17585604-17586938   -            445 24266at71240         -            774   5.3e-60  202.1  12.2   3   4   3.5e-21   6.7e-20   69.5   0.9   173   324   203   352   202   357 0.95 -
Pcitr_chr8:17585604-17586938   -            445 24266at71240         -            774   5.3e-60  202.1  12.2   4   4   9.7e-14   1.9e-12   44.9   0.0   173   269   343   439   341   445 0.95 -
Pcitr_chr11:918736-917345      -            464 24266at71240         -            774     9e-60  201.3   3.1   1   3   1.6e-25   3.1e-24   83.8   0.1   171   364     6   197     2   200 0.93 -
Pcitr_chr11:918736-917345      -            464 24266at71240         -            774     9e-60  201.3   3.1   2   3   8.8e-19   1.7e-17   61.5   0.1   197   330   215   347   203   350 0.93 -
