# BUSCO version is: 5.5.0 
# The lineage dataset is: eudicots_odb10 (Creation date: 2024-01-08, number of genomes: 31, number of BUSCOs: 2326)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
18677at71240	Duplicated	scaffold_12:12010215-12013608	12010215	12013608	+	888.9	614	https://v10-1.orthodb.org/?query=18677at71240	Armadillo-type fold
18699at71240	Complete	scaffold_10:20593980-20592202	20593980	20592202	-	753.4	477	https://v10-1.orthodb.org/?query=18699at71240	Pentatricopeptide repeat
18703at71240	Complete	scaffold_4:20815686-20809772	20815686	20809772	-	1059.5	758	https://v10-1.orthodb.org/?query=18703at71240	SANT/Myb domain
18728at71240	Complete	scaffold_2:7248915-7258455	7248915	7258455	+	1073.6	606	https://v10-1.orthodb.org/?query=18728at71240	Mitochondrial intermediate peptidase
18733at71240	Complete	scaffold_7:1923906-1973213	1923906	1973213	+	914.7	630	https://v10-1.orthodb.org/?query=18733at71240	RNA recognition motif domain
18791at71240	Complete	scaffold_2:16689274-16684709	16689274	16684709	-	1123.3	748	https://v10-1.orthodb.org/?query=18791at71240	DNA mismatch repair protein MutS, core
18835at71240	Missing
19004at71240	Missing
19023at71240	Complete	scaffold_8:26294699-26289164	26294699	26289164	-	1278.7	607	https://v10-1.orthodb.org/?query=19023at71240	NADH:ubiquinone oxidoreductase, subunit G
19155at71240	Duplicated	scaffold_28:575477-561476	575477	561476	-	1003.6	547	https://v10-1.orthodb.org/?query=19155at71240	Generative cell specific-1/HAP2 domain
19155at71240	Duplicated	scaffold_6:21226612-21217971	21226612	21217971	-	1010.0	547	https://v10-1.orthodb.org/?query=19155at71240	Generative cell specific-1/HAP2 domain
19175at71240	Complete	scaffold_8:10032938-10027163	10032938	10027163	-	1155.3	622	https://v10-1.orthodb.org/?query=19175at71240	AAA+ ATPase domain
19245at71240	Complete	scaffold_7:13893616-13885895	13893616	13885895	-	978.3	601	https://v10-1.orthodb.org/?query=19245at71240	ATP-dependent DNA helicase
19271at71240	Complete	scaffold_8:16206242-16196807	16206242	16196807	-	1172.3	811	https://v10-1.orthodb.org/?query=19271at71240	Gamma tubulin complex component, C-terminal
19360at71240	Duplicated	scaffold_1:41201567-41229084	41201567	41229084	+	1093.3	574	https://v10-1.orthodb.org/?query=19360at71240	DNA replication licensing factor MCM7
19360at71240	Duplicated	scaffold_2:25344593-25349919	25344593	25349919	+	1279.7	636	https://v10-1.orthodb.org/?query=19360at71240	DNA replication licensing factor MCM7
19410at71240	Missing
19429at71240	Complete	scaffold_7:1547080-1524296	1547080	1524296	-	813.0	608	https://v10-1.orthodb.org/?query=19429at71240	Armadillo
19625at71240	Duplicated	scaffold_3:33436277-33457408	33436277	33457408	+	1365.2	644	https://v10-1.orthodb.org/?query=19625at71240	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase, bacterial-type
19625at71240	Duplicated	scaffold_8:24976086-24981703	24976086	24981703	+	1290.1	644	https://v10-1.orthodb.org/?query=19625at71240	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase, bacterial-type
19695at71240	Duplicated	scaffold_388:55024-48138	55024	48138	-	1114.1	628	https://v10-1.orthodb.org/?query=19695at71240	Chromatid cohesion factor MAU2
19695at71240	Duplicated	scaffold_4:36581217-36588103	36581217	36588103	+	1114.1	628	https://v10-1.orthodb.org/?query=19695at71240	Chromatid cohesion factor MAU2
19725at71240	Duplicated	scaffold_11:3772021-3764598	3772021	3764598	-	1027.2	538	https://v10-1.orthodb.org/?query=19725at71240	Protein kinase domain
19725at71240	Duplicated	scaffold_7:3791885-3797853	3791885	3797853	+	999.4	532	https://v10-1.orthodb.org/?query=19725at71240	Protein kinase domain
19728at71240	Duplicated	scaffold_3:34667792-34661104	34667792	34661104	-	1224.3	635	https://v10-1.orthodb.org/?query=19728at71240	Sec23/Sec24, helical domain
19728at71240	Duplicated	scaffold_8:26097471-26104666	26097471	26104666	+	1168.7	635	https://v10-1.orthodb.org/?query=19728at71240	Sec23/Sec24, helical domain
19733at71240	Complete	scaffold_5:15379368-15387277	15379368	15387277	+	1056.2	574	https://v10-1.orthodb.org/?query=19733at71240	Alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase
19747at71240	Complete	scaffold_6:22578422-22588194	22578422	22588194	+	1024.1	692	https://v10-1.orthodb.org/?query=19747at71240	Pentatricopeptide repeat
19748at71240	Missing
19822at71240	Duplicated	scaffold_2:19328944-19331920	19328944	19331920	+	801.7	581	https://v10-1.orthodb.org/?query=19822at71240	Transketolase, C-terminal domain
19822at71240	Duplicated	scaffold_6:21864831-21861961	21864831	21861961	-	821.4	581	https://v10-1.orthodb.org/?query=19822at71240	Transketolase, C-terminal domain
19822at71240	Duplicated	scaffold_9:13103361-13094001	13103361	13094001	-	859.7	579	https://v10-1.orthodb.org/?query=19822at71240	Transketolase, C-terminal domain
19833at71240	Complete	scaffold_5:14338114-14342562	14338114	14342562	+	1021.7	599	https://v10-1.orthodb.org/?query=19833at71240	Chaperone J-domain superfamily
19871at71240	Complete	scaffold_12:11011839-11005299	11011839	11005299	-	1238.3	669	https://v10-1.orthodb.org/?query=19871at71240	ABC transporter-like
19978at71240	Complete	scaffold_11:9285320-9295786	9285320	9295786	+	1119.2	691	https://v10-1.orthodb.org/?query=19978at71240	SNF2-related, N-terminal domain
20140at71240	Complete	scaffold_10:7117322-7124488	7117322	7124488	+	1141.6	628	https://v10-1.orthodb.org/?query=20140at71240	Cleavage and polyadenylation specificity factor subunit 2
20162at71240	Complete	scaffold_9:18522225-18510537	18522225	18510537	-	1114.0	640	https://v10-1.orthodb.org/?query=20162at71240	C2 domain
20228at71240	Complete	scaffold_1:41959744-41953517	41959744	41953517	-	1303.0	709	https://v10-1.orthodb.org/?query=20228at71240	Six-hairpin glycosidase-like superfamily
20541at71240	Duplicated	scaffold_1:41617833-41620244	41617833	41620244	+	1335.7	685	https://v10-1.orthodb.org/?query=20541at71240	Exocyst complex component
20541at71240	Duplicated	scaffold_2:25824342-25826774	25824342	25826774	+	1348.7	685	https://v10-1.orthodb.org/?query=20541at71240	Exocyst complex component
20658at71240	Missing
20742at71240	Complete	scaffold_2:14364-7500	14364	7500	-	1018.0	594	https://v10-1.orthodb.org/?query=20742at71240	Protein of unknown function DUF639
20744at71240	Complete	scaffold_8:21535109-21533043	21535109	21533043	-	873.7	600	https://v10-1.orthodb.org/?query=20744at71240	Pentatricopeptide repeat
20794at71240	Duplicated	scaffold_1:23772983-23766368	23772983	23766368	-	1047.8	545	https://v10-1.orthodb.org/?query=20794at71240	Galectin, carbohydrate recognition domain
20794at71240	Duplicated	scaffold_3:2304482-2297521	2304482	2297521	-	1047.5	545	https://v10-1.orthodb.org/?query=20794at71240	Galectin, carbohydrate recognition domain
20830at71240	Complete	scaffold_8:19637257-19657640	19637257	19657640	+	1226.5	760	https://v10-1.orthodb.org/?query=20830at71240	RNA-binding, CRM domain
20853at71240	Complete	scaffold_7:11947878-11945719	11947878	11945719	-	971.5	612	https://v10-1.orthodb.org/?query=20853at71240	Leucine-rich repeat
20867at71240	Complete	scaffold_6:21658865-21653368	21658865	21653368	-	886.8	592	https://v10-1.orthodb.org/?query=20867at71240	Ku, C-terminal
20948at71240	Complete	scaffold_8:3158780-3180124	3158780	3180124	+	995.3	560	https://v10-1.orthodb.org/?query=20948at71240	Helicase, C-terminal
21217at71240	Complete	scaffold_2:462104-467896	462104	467896	+	1127.3	781	https://v10-1.orthodb.org/?query=21217at71240	Protein of unknown function UPF0301
21302at71240	Complete	scaffold_6:25457309-25459714	25457309	25459714	+	1309.4	699	https://v10-1.orthodb.org/?query=21302at71240	Calcium-dependent channel, 7TM region, putative phosphate
21329at71240	Complete	scaffold_4:19359320-19352160	19359320	19352160	-	1186.3	685	https://v10-1.orthodb.org/?query=21329at71240	UDPGP family
21421at71240	Complete	scaffold_6:31031728-31038337	31031728	31038337	+	1075.1	528	https://v10-1.orthodb.org/?query=21421at71240	Aminoacyl-tRNA synthetase, class II
21443at71240	Complete	scaffold_5:7445333-7450810	7445333	7450810	+	1006.6	672	https://v10-1.orthodb.org/?query=21443at71240	RZZ complex, subunit Zw10
21451at71240	Complete	scaffold_2:9753672-9764797	9753672	9764797	+	701.4	514	https://v10-1.orthodb.org/?query=21451at71240	MORN motif
21465at71240	Complete	scaffold_6:15285725-15283332	15285725	15283332	-	1072.3	658	https://v10-1.orthodb.org/?query=21465at71240	Pentatricopeptide repeat
21622at71240	Missing
21725at71240	Duplicated	scaffold_1:43218145-43220759	43218145	43220759	+	991.6	753	https://v10-1.orthodb.org/?query=21725at71240	Pentatricopeptide repeat
21725at71240	Duplicated	scaffold_4:16942487-16939878	16942487	16939878	-	1038.4	769	https://v10-1.orthodb.org/?query=21725at71240	Pentatricopeptide repeat
21873at71240	Duplicated	scaffold_14:4447088-4539766	4447088	4539766	+	1111.3	648	https://v10-1.orthodb.org/?query=21873at71240	Anaphase-promoting complex subunit 4 long domain
21873at71240	Duplicated	scaffold_15:4083952-4001066	4083952	4001066	-	1116.2	648	https://v10-1.orthodb.org/?query=21873at71240	Anaphase-promoting complex subunit 4 long domain
21921at71240	Complete	scaffold_6:18124371-18121711	18124371	18121711	-	880.1	501	https://v10-1.orthodb.org/?query=21921at71240	Hexosyltransferase
21992at71240	Complete	scaffold_7:22260217-22251697	22260217	22251697	-	1149.0	601	https://v10-1.orthodb.org/?query=21992at71240	FG-GAP repeat-containing protein
22149at71240	Complete	scaffold_2:14949042-14952825	14949042	14952825	+	990.6	564	https://v10-1.orthodb.org/?query=22149at71240	HAT, C-terminal dimerisation domain
22154at71240	Complete	scaffold_6:3863438-3872493	3863438	3872493	+	848.5	537	https://v10-1.orthodb.org/?query=22154at71240	Pseudouridine synthase, TruD
22198at71240	Complete	scaffold_11:13038813-13023560	13038813	13023560	-	924.3	643	https://v10-1.orthodb.org/?query=22198at71240	ATPase, AAA-type, core
22219at71240	Complete	scaffold_12:5733715-5742732	5733715	5742732	+	980.2	569	https://v10-1.orthodb.org/?query=22219at71240	Gamma-tubulin complex component
22243at71240	Complete	scaffold_8:21161406-21164971	21161406	21164971	+	1129.6	611	https://v10-1.orthodb.org/?query=22243at71240	Macro domain
22351at71240	Complete	scaffold_4:6621123-6612017	6621123	6612017	-	1107.6	564	https://v10-1.orthodb.org/?query=22351at71240	Transcription factor, GTP-binding domain
22384at71240	Complete	scaffold_1:20722307-20703596	20722307	20703596	-	1041.9	627	https://v10-1.orthodb.org/?query=22384at71240	Tetratricopeptide repeat
22403at71240	Complete	scaffold_11:8639442-8627933	8639442	8627933	-	787.3	527	https://v10-1.orthodb.org/?query=22403at71240	Tetratricopeptide repeat
22497at71240	Complete	scaffold_2:14794088-14807551	14794088	14807551	+	931.8	754	https://v10-1.orthodb.org/?query=22497at71240	G patch domain-containing protein, N-terminal
22511at71240	Complete	scaffold_4:2055507-2072890	2055507	2072890	+	906.8	561	https://v10-1.orthodb.org/?query=22511at71240	Pentatricopeptide repeat
22547at71240	Duplicated	scaffold_2:11405289-11413099	11405289	11413099	+	1137.8	583	https://v10-1.orthodb.org/?query=22547at71240	ABC-2 type transporter
22547at71240	Duplicated	scaffold_7:9956379-9944338	9956379	9944338	-	1139.3	584	https://v10-1.orthodb.org/?query=22547at71240	ABC-2 type transporter
22621at71240	Complete	scaffold_8:11393303-11382068	11393303	11382068	-	1123.1	565	https://v10-1.orthodb.org/?query=22621at71240	DNA topoisomerase 6 subunit B
22630at71240	Missing
22632at71240	Complete	scaffold_8:4469091-4462159	4469091	4462159	-	952.6	577	https://v10-1.orthodb.org/?query=22632at71240	Nucleoporin Nup85-like
22754at71240	Complete	scaffold_501:35441-31329	35441	31329	-	945.9	494	https://v10-1.orthodb.org/?query=22754at71240	MT-A70-like
22813at71240	Missing
22844at71240	Complete	scaffold_6:1929073-1934803	1929073	1934803	+	968.7	579	https://v10-1.orthodb.org/?query=22844at71240	Calcineurin-like phosphoesterase domain, ApaH type
22901at71240	Complete	scaffold_1:29404901-29445546	29404901	29445546	+	719.8	531	https://v10-1.orthodb.org/?query=22901at71240	Helicase, C-terminal
22952at71240	Complete	scaffold_4:1410230-1416931	1410230	1416931	+	1012.2	582	https://v10-1.orthodb.org/?query=22952at71240	Beta-galactosidase
22981at71240	Complete	scaffold_2:34233314-34243164	34233314	34243164	+	1289.6	836	https://v10-1.orthodb.org/?query=22981at71240	Timeless protein
23003at71240	Complete	scaffold_3:37589130-37592968	37589130	37592968	+	864.0	559	https://v10-1.orthodb.org/?query=23003at71240	GPI transamidase component Gaa1
23032at71240	Duplicated	scaffold_10:15720218-15732079	15720218	15732079	+	1163.2	607	https://v10-1.orthodb.org/?query=23032at71240	DNA mismatch repair protein Mlh1, C-terminal
23032at71240	Duplicated	scaffold_5:33046247-33065261	33046247	33065261	+	1174.5	626	https://v10-1.orthodb.org/?query=23032at71240	DNA mismatch repair protein Mlh1, C-terminal
23089at71240	Complete	scaffold_7:30475607-30470443	30475607	30470443	-	1030.3	589	https://v10-1.orthodb.org/?query=23089at71240	ABC transporter type 1, transmembrane domain
23176at71240	Missing
23194at71240	Complete	scaffold_2:29144955-29147636	29144955	29147636	+	1304.8	727	https://v10-1.orthodb.org/?query=23194at71240	Pentatricopeptide repeat
23252at71240	Missing
23256at71240	Complete	scaffold_2:26192588-26184554	26192588	26184554	-	787.5	581	https://v10-1.orthodb.org/?query=23256at71240	Homeobox domain
23261at71240	Complete	scaffold_1:39613401-39607904	39613401	39607904	-	534.2	506	https://v10-1.orthodb.org/?query=23261at71240	Six-bladed beta-propeller, TolB-like
23397at71240	Complete	scaffold_5:17343926-17346812	17343926	17346812	+	950.4	595	https://v10-1.orthodb.org/?query=23397at71240	Tetratricopeptide repeat
23463at71240	Duplicated	scaffold_257:16658-12443	16658	12443	-	875.5	555	https://v10-1.orthodb.org/?query=23463at71240	SANT/Myb domain
23463at71240	Duplicated	scaffold_9:3545940-3541823	3545940	3541823	-	891.4	523	https://v10-1.orthodb.org/?query=23463at71240	SANT/Myb domain
23535at71240	Complete	scaffold_4:23401640-23391892	23401640	23391892	-	1028.6	730	https://v10-1.orthodb.org/?query=23535at71240	DNA polymerase, Y-family, little finger domain
23567at71240	Complete	scaffold_10:4439992-4445381	4439992	4445381	+	1392.9	897	https://v10-1.orthodb.org/?query=23567at71240	Kinesin motor domain
23603at71240	Missing
23684at71240	Complete	scaffold_1:35474111-35467744	35474111	35467744	-	870.0	546	https://v10-1.orthodb.org/?query=23684at71240	Nucleic acid-binding, OB-fold
24184at71240	Missing
24187at71240	Missing
24266at71240	Complete	scaffold_4:14590393-14599420	14590393	14599420	+	1056.9	613	https://v10-1.orthodb.org/?query=24266at71240	Pentatricopeptide repeat
24315at71240	Missing
24544at71240	Complete	scaffold_9:5855215-5853179	5855215	5853179	-	580.3	1153	https://v10-1.orthodb.org/?query=24544at71240	Pentatricopeptide repeat
24608at71240	Complete	scaffold_3:34340263-34345935	34340263	34345935	+	1052.0	532	https://v10-1.orthodb.org/?query=24608at71240	Cyclophilin-type peptidyl-prolyl cis-trans isomerase
24749at71240	Complete	scaffold_6:13531737-13537232	13531737	13537232	+	1132.1	579	https://v10-1.orthodb.org/?query=24749at71240	Peptidase M24
24817at71240	Missing
24846at71240	Complete	scaffold_7:12713603-12724110	12713603	12724110	+	943.0	620	https://v10-1.orthodb.org/?query=24846at71240	MutL, C-terminal, dimerisation
24914at71240	Duplicated	scaffold_10:6758675-6754476	6758675	6754476	-	1362.2	714	https://v10-1.orthodb.org/?query=24914at71240	Conserved oligomeric Golgi complex subunit 5
24914at71240	Duplicated	scaffold_5:3883859-3887830	3883859	3887830	+	1355.0	714	https://v10-1.orthodb.org/?query=24914at71240	Conserved oligomeric Golgi complex subunit 5
24918at71240	Missing
24945at71240	Duplicated	scaffold_1:24646071-24637978	24646071	24637978	-	823.3	663	https://v10-1.orthodb.org/?query=24945at71240	Pentatricopeptide repeat
24945at71240	Duplicated	scaffold_4:7773106-7757469	7773106	7757469	-	827.5	621	https://v10-1.orthodb.org/?query=24945at71240	Pentatricopeptide repeat
25012at71240	Complete	scaffold_5:5110342-5119645	5110342	5119645	+	1095.2	572	https://v10-1.orthodb.org/?query=25012at71240	Transcription factor, GTP-binding domain
25041at71240	Complete	scaffold_8:20680893-20674363	20680893	20674363	-	228.7	264	https://v10-1.orthodb.org/?query=25041at71240	Rad21/Rec8-like protein, C-terminal, eukaryotic
25047at71240	Complete	scaffold_6:9182622-9184926	9182622	9184926	+	668.6	487	https://v10-1.orthodb.org/?query=25047at71240	Protein kinase domain
25197at71240	Complete	scaffold_6:26843390-26836192	26843390	26836192	-	1115.5	565	https://v10-1.orthodb.org/?query=25197at71240	Cation/H+ exchanger
25215at71240	Complete	scaffold_7:1887354-1889576	1887354	1889576	+	870.7	993	https://v10-1.orthodb.org/?query=25215at71240	Pentatricopeptide repeat
25476at71240	Complete	scaffold_3:27678060-27688867	27678060	27688867	+	994.8	565	https://v10-1.orthodb.org/?query=25476at71240	MoeA, C-terminal, domain IV
25588at71240	Missing
25631at71240	Complete	scaffold_4:8993335-8991188	8993335	8991188	-	815.3	501	https://v10-1.orthodb.org/?query=25631at71240	Protein kinase domain
25772at71240	Complete	scaffold_2:23996203-24003930	23996203	24003930	+	1065.0	608	https://v10-1.orthodb.org/?query=25772at71240	-alpha-acetyltransferase 35, NatC auxiliary subunit
25868at71240	Duplicated	scaffold_5:177600-171482	177600	171482	-	803.0	477	https://v10-1.orthodb.org/?query=25868at71240	Protein kinase domain
25868at71240	Duplicated	scaffold_7:6236653-6248239	6236653	6248239	+	835.6	472	https://v10-1.orthodb.org/?query=25868at71240	Protein kinase domain
25993at71240	Complete	scaffold_1:21917842-21925168	21917842	21925168	+	1116.1	581	https://v10-1.orthodb.org/?query=25993at71240	ABC transporter type 1, transmembrane domain
26001at71240	Missing
26135at71240	Missing
26170at71240	Complete	scaffold_15:397483-406049	397483	406049	+	1076.4	547	https://v10-1.orthodb.org/?query=26170at71240	Aldehyde dehydrogenase domain
26183at71240	Complete	scaffold_1:12957505-12970186	12957505	12970186	+	581.5	400	https://v10-1.orthodb.org/?query=26183at71240	Zinc finger, C3HC-like
26184at71240	Complete	scaffold_8:9913258-9906600	9913258	9906600	-	812.7	526	https://v10-1.orthodb.org/?query=26184at71240	Armadillo
26209at71240	Missing
26288at71240	Complete	scaffold_6:25379509-25373263	25379509	25373263	-	751.4	484	https://v10-1.orthodb.org/?query=26288at71240	Endonuclease/exonuclease/phosphatase
26380at71240	Duplicated	scaffold_3:19931824-19935762	19931824	19935762	+	1130.3	532	https://v10-1.orthodb.org/?query=26380at71240	L-aspartate oxidase
26380at71240	Duplicated	scaffold_63:99824-95886	99824	95886	-	1130.3	532	https://v10-1.orthodb.org/?query=26380at71240	L-aspartate oxidase
26535at71240	Complete	scaffold_9:6754321-6762487	6754321	6762487	+	1075.1	561	https://v10-1.orthodb.org/?query=26535at71240	DNA2/NAM7 helicase, AAA domain
26542at71240	Complete	scaffold_6:29195791-29203703	29195791	29203703	+	1335.6	613	https://v10-1.orthodb.org/?query=26542at71240	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
26568at71240	Missing
26669at71240	Missing
26847at71240	Complete	scaffold_8:14083928-14101760	14083928	14101760	+	1079.9	519	https://v10-1.orthodb.org/?query=26847at71240	UbiB domain
26851at71240	Complete	scaffold_1:38499250-38503471	38499250	38503471	+	824.8	499	https://v10-1.orthodb.org/?query=26851at71240	Mediator of RNA polymerase II transcription subunit 17
26884at71240	Complete	scaffold_4:5541192-5545770	5541192	5545770	+	986.2	483	https://v10-1.orthodb.org/?query=26884at71240	Prolycopene isomerase
26905at71240	Complete	scaffold_5:15195386-15200517	15195386	15200517	+	1029.0	530	https://v10-1.orthodb.org/?query=26905at71240	tRNA wybutosine-synthesis
27076at71240	Complete	scaffold_4:5944849-5950339	5944849	5950339	+	969.9	545	https://v10-1.orthodb.org/?query=27076at71240	Regulator of MON1-CCZ1 complex, C-terminal
27101at71240	Complete	scaffold_1:37678125-37674217	37678125	37674217	-	659.3	512	https://v10-1.orthodb.org/?query=27101at71240	tRNA(Ile)-lysidine synthase, N-terminal
27136at71240	Complete	scaffold_3:26010455-26003570	26010455	26003570	-	826.2	506	https://v10-1.orthodb.org/?query=27136at71240	Sterile alpha motif domain
27229at71240	Complete	scaffold_3:8992858-8997757	8992858	8997757	+	1022.9	608	https://v10-1.orthodb.org/?query=27229at71240	Ubiquitin-like modifier-activating enzyme Atg7
27257at71240	Complete	scaffold_5:33321865-33325062	33321865	33325062	+	1069.8	595	https://v10-1.orthodb.org/?query=27257at71240	Initiation factor eIF-4 gamma, MA3
27432at71240	Missing
27496at71240	Complete	scaffold_1:39745397-39742228	39745397	39742228	-	1015.4	559	https://v10-1.orthodb.org/?query=27496at71240	Leucine-rich repeat
27498at71240	Complete	scaffold_5:2884578-2889731	2884578	2889731	+	788.1	465	https://v10-1.orthodb.org/?query=27498at71240	Rhodanese-like domain
27505at71240	Complete	scaffold_10:12059811-12064171	12059811	12064171	+	645.4	573	https://v10-1.orthodb.org/?query=27505at71240	DNA ligase-like protein
27513at71240	Complete	scaffold_10:2521876-2533970	2521876	2533970	+	870.5	489	https://v10-1.orthodb.org/?query=27513at71240	Tyrosyl-DNA phosphodiesterase I
27600at71240	Complete	scaffold_5:28933671-28924901	28933671	28924901	-	893.2	499	https://v10-1.orthodb.org/?query=27600at71240	Carotenoid oxygenase
27601at71240	Missing
27626at71240	Complete	scaffold_5:14982084-14975396	14982084	14975396	-	915.3	589	https://v10-1.orthodb.org/?query=27626at71240	Pentatricopeptide repeat
27693at71240	Complete	scaffold_10:981392-986962	981392	986962	+	737.2	593	https://v10-1.orthodb.org/?query=27693at71240	WD40-repeat-containing domain
27829at71240	Complete	scaffold_10:2960351-2979303	2960351	2979303	+	988.9	541	https://v10-1.orthodb.org/?query=27829at71240	MCM domain
27941at71240	Duplicated	scaffold_10:1823900-1818778	1823900	1818778	-	739.0	537	https://v10-1.orthodb.org/?query=27941at71240	Helicase, C-terminal
27941at71240	Duplicated	scaffold_12:12792884-12798211	12792884	12798211	+	633.3	513	https://v10-1.orthodb.org/?query=27941at71240	Helicase, C-terminal
27998at71240	Complete	scaffold_11:4917992-4910084	4917992	4910084	-	1046.3	591	https://v10-1.orthodb.org/?query=27998at71240	Mre11, DNA-binding
28016at71240	Missing
28072at71240	Complete	scaffold_15:1253955-1259446	1253955	1259446	+	923.9	509	https://v10-1.orthodb.org/?query=28072at71240	CPL domain
28090at71240	Complete	scaffold_15:366608-375883	366608	375883	+	786.3	506	https://v10-1.orthodb.org/?query=28090at71240	Cell division control protein 24, OB domain 1
28221at71240	Complete	scaffold_8:26302478-26295600	26302478	26295600	-	868.8	550	https://v10-1.orthodb.org/?query=28221at71240	Nicastrin
28262at71240	Complete	scaffold_8:24957211-24970410	24957211	24970410	+	932.2	577	https://v10-1.orthodb.org/?query=28262at71240	Zinc finger, CCCH-type
28331at71240	Complete	scaffold_7:1858636-1856360	1858636	1856360	-	878.0	1206	https://v10-1.orthodb.org/?query=28331at71240	Pentatricopeptide repeat
28455at71240	Complete	scaffold_7:25127641-25121581	25127641	25121581	-	919.5	544	https://v10-1.orthodb.org/?query=28455at71240	CTLH, C-terminal LisH motif
28528at71240	Missing
28536at71240	Duplicated	scaffold_4:16363828-16372303	16363828	16372303	+	964.7	519	https://v10-1.orthodb.org/?query=28536at71240	Sec1-like protein
28536at71240	Duplicated	scaffold_5:11035981-11043666	11035981	11043666	+	944.2	519	https://v10-1.orthodb.org/?query=28536at71240	Sec1-like protein
28562at71240	Missing
28591at71240	Missing
28620at71240	Complete	scaffold_7:129608-115633	129608	115633	-	1097.4	591	https://v10-1.orthodb.org/?query=28620at71240	SNF2-related, N-terminal domain
28669at71240	Complete	scaffold_1:39922129-39927688	39922129	39927688	+	876.6	546	https://v10-1.orthodb.org/?query=28669at71240	NADPH-dependent diflavin oxidoreductase 1
28700at71240	Missing
28791at71240	Complete	scaffold_2:22384347-22377603	22384347	22377603	-	916.4	513	https://v10-1.orthodb.org/?query=28791at71240	Tetratricopeptide repeat
28803at71240	Complete	scaffold_4:38376906-38370845	38376906	38370845	-	780.7	518	https://v10-1.orthodb.org/?query=28803at71240	RNA-binding, CRM domain
28839at71240	Complete	scaffold_4:8791852-8785118	8791852	8785118	-	926.2	595	https://v10-1.orthodb.org/?query=28839at71240	YjgF/YER057c/UK114 family
28869at71240	Complete	scaffold_6:22113248-22109717	22113248	22109717	-	1209.4	691	https://v10-1.orthodb.org/?query=28869at71240	Glycoside hydrolase family 3 C-terminal domain
28890at71240	Complete	scaffold_10:3542445-3546673	3542445	3546673	+	874.2	505	https://v10-1.orthodb.org/?query=28890at71240	Pentatricopeptide repeat
28907at71240	Complete	scaffold_5:9150980-9157121	9150980	9157121	+	1007.9	602	https://v10-1.orthodb.org/?query=28907at71240	Calcium-dependent channel, 7TM region, putative phosphate
28945at71240	Complete	scaffold_6:30440066-30446378	30440066	30446378	+	933.3	497	https://v10-1.orthodb.org/?query=28945at71240	4-alpha-glucanotransferase
29180at71240	Complete	scaffold_4:27202164-27200128	27202164	27200128	-	960.4	622	https://v10-1.orthodb.org/?query=29180at71240	Pentatricopeptide repeat
29323at71240	Complete	scaffold_5:2567291-2573169	2567291	2573169	+	941.7	535	https://v10-1.orthodb.org/?query=29323at71240	ATP-dependent DNA helicase
29518at71240	Complete	scaffold_8:20801393-20807271	20801393	20807271	+	991.1	566	https://v10-1.orthodb.org/?query=29518at71240	ATPase, AAA-type, conserved site
29529at71240	Complete	scaffold_4:17537365-17532538	17537365	17532538	-	923.1	474	https://v10-1.orthodb.org/?query=29529at71240	Aminoacyl-tRNA synthetase, class Ia
29538at71240	Missing
29573at71240	Complete	scaffold_10:2025989-2037421	2025989	2037421	+	1203.7	669	https://v10-1.orthodb.org/?query=29573at71240	Mur ligase, C-terminal
29596at71240	Complete	scaffold_5:11300040-11313821	11300040	11313821	+	1049.4	649	https://v10-1.orthodb.org/?query=29596at71240	UbiB domain
29664at71240	Complete	scaffold_1:31022019-31030189	31022019	31030189	+	904.8	535	https://v10-1.orthodb.org/?query=29664at71240	Alpha/Beta hydrolase fold
29687at71240	Complete	scaffold_8:15881143-15871966	15881143	15871966	-	997.6	717	https://v10-1.orthodb.org/?query=29687at71240	Rad4 beta-hairpin domain 1
29755at71240	Complete	scaffold_4:1807946-1800644	1807946	1800644	-	864.4	540	https://v10-1.orthodb.org/?query=29755at71240	Anoctamin
29774at71240	Complete	scaffold_3:36495261-36497362	36495261	36497362	+	826.1	569	https://v10-1.orthodb.org/?query=29774at71240	Pentatricopeptide repeat
29840at71240	Complete	scaffold_8:8681360-8670051	8681360	8670051	-	1135.4	588	https://v10-1.orthodb.org/?query=29840at71240	Mg-protoporphyrin IX chelatase
29842at71240	Complete	scaffold_8:2117040-2110333	2117040	2110333	-	850.1	481	https://v10-1.orthodb.org/?query=29842at71240	NAD(P)-binding domain
29956at71240	Missing
30030at71240	Complete	scaffold_1:42361797-42355203	42361797	42355203	-	1089.2	685	https://v10-1.orthodb.org/?query=30030at71240	GTP binding domain
30085at71240	Complete	scaffold_10:12032677-12042168	12032677	12042168	+	975.1	500	https://v10-1.orthodb.org/?query=30085at71240	Glucose-6-phosphate isomerase
30335at71240	Complete	scaffold_6:1751940-1746519	1751940	1746519	-	993.3	504	https://v10-1.orthodb.org/?query=30335at71240	Bacterial bifunctional deaminase-reductase, C-terminal
30376at71240	Complete	scaffold_4:542566-537715	542566	537715	-	970.6	576	https://v10-1.orthodb.org/?query=30376at71240	Pumilio RNA-binding repeat
30614at71240	Missing
